Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Africa,1977,441701760,27391346,0.06577171,65.77171,1.5121006,,18114764,0.04349691,434.9691,,,1466000,0.0037727957,3.7727957,2344000,0.006246227,6.246227,22942000,0.059041936,59.041936,15094000,0.039463658,39.463657999999995,5287000,0.014389316,14.389315999999999,200000,0.0006543865,0.6543865,1738000,0.00456515,4.565149999999999,39.461296,108.113138644896,339.61493,8.7716675,3.5149505
,Africa,1978,454463040,27860318,0.06505659,65.05659,1.5412565,,18076366,0.0422101,422.101,,,1902000,0.0047639585,4.7639585,3462000,0.00897761,8.97761,23823000,0.05966971,59.66971,15513000,0.039473996,39.473996,5300000,0.014038022,14.038022000000002,610000,0.001939817,1.939817,1812000,0.0046322327,4.632232699999999,39.475613,108.15236330203801,339.7118,8.782462,3.528321
,Africa,1979,467976260,24854436,0.05640226,56.402260000000005,1.4014559,,17734726,0.040245477,402.45477,,,1777000,0.004332773,4.3327729999999995,2538000,0.006406316,6.4063159999999995,24537000,0.05982738,59.82738,16200000,0.04012744,40.12744,5817000,0.014998567,14.998567000000001,216000,0.000667505,0.667505,1709000,0.004252956,4.252955999999999,40.126442,109.935456434892,345.35516,8.921985,3.5692873
,Africa,1980,481543140,28088176,0.06196017,61.960170000000005,1.5614493,,17988528,0.039681192,396.81192,,,2830000,0.0067156414,6.7156414,3398000,0.008344999,8.344999000000001,25252000,0.05992345,59.92345,16504000,0.039785344,39.785344,6055000,0.015195169,15.195169,255000,0.0007658747,0.7658746999999999,1837000,0.0044490844,4.4490844,39.799164,109.038804389064,342.39758,8.843998,3.5403924
,Africa,1981,495655680,33180314,0.071080275,71.080275,1.8551538,,17885480,0.03831503,383.1503,,,3305000,0.0076215006,7.6215006,4656000,0.011107561,11.107561,26504000,0.061119594,61.119594,17024000,0.039878417,39.878417,6542000,0.01595389,15.953889999999998,293000,0.00085545075,0.85545075,2031000,0.0047798594,4.7798594,39.87979,109.25969753754,343.7108,8.881647,3.5691736
,Africa,1982,510540600,27020836,0.056263346,56.263346,1.4700199,,18381272,0.038273863,382.73863,,,3524000,0.007896641,7.896641,4286000,0.009936698,9.936698000000002,27386000,0.061367027,61.367027,17338000,0.039462775,39.462775,7237000,0.017149609,17.149608999999998,257000,0.00072951015,0.72951015,1917000,0.004383687,4.383687,39.46211,108.11536878186001,340.06827,8.795035,3.5434225
,Africa,1983,525335360,22459612,0.045450754,45.450754,1.1585501,,19385964,0.03923072,392.30719999999997,,,4530000,0.009866657,9.866657,2085000,0.004699245,4.699245,27989000,0.060962,60.962,17446000,0.038594715,38.594715,7752000,0.017855572,17.855572,269000,0.00074273726,0.74273726,1884000,0.004187396,4.187396000000001,38.598846,105.75026195619601,332.8086,8.609465,3.4778383
,Africa,1984,540183100,23542960,0.046335552,46.335552,1.20395,,19554764,0.038486276,384.86276,,,7109000,0.015063316,15.063316,308000,0.0006751977,0.6751977,29612000,0.062745094,62.745094,18232000,0.039237116,39.237116,8400000,0.018823456,18.823456,291000,0.0007814776,0.7814776,1989000,0.004300653,4.300653,39.243137,107.515442760462,338.4918,8.749314,3.5160449
,Africa,1985,555653000,30615140,0.058610804,58.610804,1.5009813,,20396748,0.03904832,390.48319999999995,,,5039000,0.010389173,10.389173,738000,0.001573914,1.573914,31635000,0.06522355,65.22355,19601000,0.041045085,41.045085,8804000,0.019198636,19.198636,238000,0.00062130054,0.62130054,2266000,0.004767432,4.767432,41.041325,112.44198517695001,353.39185,9.1401825,3.680451
,Africa,1986,571646800,32793664,0.061028186,61.028186,1.4517077,,22589716,0.04203889,420.38890000000004,,,4425000,0.008870194,8.870194,2611000,0.0054141115,5.4141115,32915000,0.06598021,65.98021,20742000,0.042228386,42.228386,8799000,0.018657172,18.657172,190000,0.0004822011,0.4822011,2430000,0.0049705417,4.9705417,42.232162,115.70455226761202,364.03564,9.422969,3.8017647
,Africa,1987,588080000,31564120,0.05707305,57.07305,1.3431783,,23499576,0.042491045,424.91044999999997,,,4540000,0.008844126,8.844126000000001,3356000,0.0067633316,6.7633316,34264000,0.06674783,66.74783,21752000,0.043034006,43.034006,9003000,0.018552518,18.552518,190000,0.00046889385,0.46889385,2540000,0.0050488156,5.0488156,43.036488,117.908185122288,371.58868,9.617818,3.8714526
,Africa,1988,604511550,36413508,0.063996255,63.996255000000005,1.5096027,,24121254,0.042392783,423.92783000000003,,,3897000,0.0073770937,7.3770937000000005,1013000,0.001983974,1.983974,35692000,0.06756562,67.56562000000001,22806000,0.04384184,43.84184,9163000,0.018348975,18.348975,190000,0.00045603613,0.45603613000000004,2731000,0.005274763,5.274763,43.84562,120.12498510012,378.4652,9.793767,3.9464977
,Africa,1989,621167940,41554188,0.0709982,70.9982,1.6956106,,24506916,0.04187176,418.7176,,,4223000,0.007768317,7.768317000000001,3379000,0.0064311475,6.4311475,37864000,0.069651805,69.651805,23437000,0.043777857,43.777857000000004,10342000,0.020124512,20.124512,195000,0.0004552608,0.45526079999999997,2934000,0.0055061947,5.5061947,43.779213,119.943048115638,377.48145,9.754174,3.9018648
,Africa,1990,638157600,37423240,0.06216345,62.163450000000005,1.5154915,,24693798,0.041018672,410.18672,,,4346000,0.007776465,7.776465,3125000,0.005782416,5.7824160000000004,38192000,0.06833841,68.33841,24043000,0.043680735,43.680735,10131000,0.019177623,19.177623,198000,0.00044976268,0.44976267999999997,2876000,0.0052461075,5.2461075,43.67888,119.66816318688001,377.06393,9.758786,3.9357872
,Africa,1991,655040900,36802136,0.059462156,59.462156,1.4977992,,24570808,0.03969969,396.99690000000004,,,3960000,0.006892952,6.892952,1133000,0.0020382854,2.0382854,38572000,0.06714014,67.14014,24474000,0.04324968,43.24968,10045000,0.01849788,18.497880000000002,190000,0.00042038568,0.42038568,2886000,0.0051175863,5.1175863,43.251404,118.49699607530401,373.22153,9.660643,3.9010003
,Africa,1992,671931840,28481804,0.044832602,44.832602,1.1393667,,24997924,0.039348703,393.48703,,,11044000,0.018716754,18.716753999999998,680000,0.0011910024,1.1910024,39606000,0.067122035,67.122035,25221000,0.04339044,43.390440000000005,10221000,0.018325077,18.325077,205000,0.00044221312,0.44221312,2916000,0.0050344924,5.0344923999999995,43.39259,118.88380703034,374.31848,9.689536,3.9071069
,Africa,1993,689140300,40346016,0.062076245,62.076245,1.5603209,,25857512,0.039784282,397.84281999999996,,,7570000,0.012582981,12.582981,751000,0.0012901709,1.2901709000000001,42632000,0.07086363,70.86363,26714000,0.0450771,45.0771,11355000,0.01997805,19.97805,195000,0.00041007978,0.41007978,3305000,0.005596987,5.596987,45.076397,123.496976847222,389.07056,9.995333,3.879161
,Africa,1994,706488600,43253740,0.064903155,64.903155,1.6065195,,26923884,0.040399857,403.99857,,,6480000,0.010523329,10.523329,5464000,0.00916918,9.16918,43575000,0.07076452,70.76452,27576000,0.045457575,45.457575,11286000,0.019359257,19.359257,200000,0.0004111691,0.4111691,3460000,0.005723678,5.7236780000000005,45.457726,124.54171382307601,392.15048,10.079054,3.912571
,Africa,1995,724331970,34976652,0.051185776,51.185776000000004,1.3945452,,25081046,0.03670428,367.0428,,,6756000,0.010719818,10.719818,2201000,0.0036089553,3.6089553000000003,44460000,0.07054517,70.54517,28370000,0.045688763,45.688763,11406000,0.019082136,19.082136,208000,0.00041818808,0.41818808,3420000,0.005526844,5.5268440000000005,45.693832,125.188579570032,393.8612,10.118976,3.9157856
,Africa,1996,742765060,43177960,0.061610896,61.610896,1.7187383,,25121892,0.035846584,358.46584,,,6189000,0.009571416,9.571416,2687000,0.0042944932,4.2944932,44334000,0.06856345,68.56345,28517000,0.04475486,44.75486,10995000,0.017956847,17.956847,206000,0.0004038062,0.4038062,3530000,0.0055592456,5.559245600000001,44.75036,122.60372480136,385.78027,9.891341,3.7905183
,Africa,1997,761224800,41461536,0.0577314,57.7314,1.6239728,,25530930,0.035549488,355.49487999999997,,,7685000,0.011587922,11.587922,2365000,0.0036860588,3.6860588,45852000,0.069138505,69.13850500000001,28953000,0.04429553,44.29553,12092000,0.019281462,19.281461999999998,218000,0.00041683405,0.41683405,3537000,0.0054311003,5.4311003,44.2925,121.34931385499999,381.89774,9.798563,3.7691903
,Africa,1998,779908300,39853536,0.054166555,54.166554999999995,1.5934043,,25011564,0.033994235,339.94235,,,8157000,0.012004343,12.004343,1825000,0.0027770442,2.7770441999999997,48095000,0.070779555,70.77955499999999,29900000,0.044638395,44.638394999999996,13274000,0.020664865,20.664865000000002,249000,0.0004649737,0.4649737,3617000,0.0054212627,5.421262700000001,44.64293,122.30939603718001,385.32135,9.877572,3.7904963
,Africa,1999,799099600,42447070,0.056304254,56.304254,1.7487956,,24272176,0.032196015,321.96015,,,10826000,0.015555549,15.555549000000001,927000,0.0013774731,1.3774731,50622000,0.07273721,72.73720999999999,30816000,0.044910196,44.910196,14524000,0.022079948,22.079947999999998,253000,0.0004614339,0.4614339,3950000,0.0057800966,5.7800966,44.91123,123.04446452298001,388.13263,9.946354,3.8135502
,Africa,2000,818952400,43745256,0.056624506,56.624506,1.8094122,,24176500,0.03129442,312.9442,,,9750000,0.013678008,13.678008,1018000,0.0014772959,1.4772959,50979000,0.07151704,71.51704000000001,31406000,0.044678718,44.678717999999996,14309000,0.021243451,21.243451,391000,0.00069641357,0.69641357,3803000,0.005432589,5.432589,44.67733,122.40364261158,385.21082,9.867104,3.7668622
,Africa,2001,839464100,41387336,0.052264024,52.264024,1.7316296,,23900802,0.030181987,301.81987,,,10378000,0.014213671,14.213671000000001,988000,0.0014003651,1.4003651,51134000,0.07003294,70.03294,31431000,0.043645255,43.645255,14284000,0.020708274,20.708274,439000,0.0007635889,0.7635889,3828000,0.005337681,5.337681000000001,43.642612,119.56879880431201,376.13275,9.632468,3.672074
,Africa,2002,860611800,44906372,0.055311035,55.311035000000004,1.7600335,,25514498,0.031426124,314.26124,,,12586000,0.016826112,16.826112000000002,1470000,0.0020345135,2.0345135,52839000,0.07063999,70.63999,32231000,0.043678798,43.678798,14652000,0.020739088,20.739088,543000,0.00092218607,0.92218607,4232000,0.005759007,5.759007,43.679585,119.67009469371001,376.34015,9.638132,3.6796565
,Africa,2003,882349600,45543240,0.05470527,54.70527,1.6149701,,28200670,0.03387386,338.73859999999996,,,10414000,0.013588325,13.588325,1373000,0.0018551192,1.8551192,53547000,0.06986884,69.86884,33269000,0.04399501,43.99501,14350000,0.019830415,19.830415000000002,580000,0.00096151745,0.96151745,4136000,0.005491863,5.4918629999999995,43.997395,120.54080701376999,379.06372,9.713774,3.721897
,Africa,2004,904781600,48227200,0.056485847,56.485847,1.7395552,,27723868,0.032471433,324.71433,,,9121000,0.011614708,11.614708,994000,0.0013110943,1.3110943,55346000,0.070477754,70.477754,33708000,0.043493904,43.493904,15320000,0.020668736,20.668736,580000,0.000938508,0.938508,4483000,0.005807877,5.807877,43.491676,119.155275520776,374.2949,9.600554,3.686412
,Africa,2005,927898430,50306464,0.057456464,57.456464,1.7032945,,29534800,0.03373255,337.3255,,,11899000,0.014786691,14.786691,2905000,0.0037405714,3.7405714,59410000,0.073827825,73.827825,34542000,0.043486156,43.486156,18160000,0.023918658,23.918658,643000,0.0010154742,1.0154742,4786000,0.006050145,6.050145,43.486084,119.139954972984,374.59854,9.602292,3.6709745
,Africa,2006,951740540,50067570,0.055760954,55.760954,1.7849971,,28049104,0.03123868,312.3868,,,12193000,0.014784642,14.784642,1075000,0.0013510684,1.3510684,59279000,0.07187884,71.87884,35242000,0.04328295,43.28295,17353000,0.022310331,22.310330999999998,646000,0.000995637,0.995637,4763000,0.0058746752,5.8746752,43.27868,118.57172484168001,372.43506,9.54672,3.6461983
,Africa,2007,976461760,49147970,0.053411696,53.411696,1.7279437,,28443040,0.030910553,309.10553,,,13221000,0.015638877,15.638876999999999,1072000,0.0013146859,1.3146859,61451000,0.07268925,72.68925,36335000,0.043524727,43.524727,18348000,0.023020811,23.020811,649000,0.0009760182,0.9760182000000001,4779000,0.005749657,5.749657,43.523384,119.24214675278401,374.51126,9.602238,3.678024
,Africa,2008,1001981600,58873492,0.062360693,62.360693000000005,1.874144,,31413540,0.03327423,332.7423,,,11266000,0.012998609,12.998609,1711000,0.0020472512,2.0472512,64915000,0.07489834,74.89833999999999,38281000,0.044719346,44.719346,18949000,0.023198124,23.198124,634000,0.00093023095,0.93023095,5527000,0.006485233,6.485233,44.718014,122.515105624164,384.9078,9.854855,3.7427835
,Africa,2009,1028200500,60684668,0.06264508,62.64508000000001,2.005139,,30264570,0.03124226,312.4226,,,14145000,0.015918309,15.918308999999999,2125000,0.0024806631,2.4806631,67596000,0.07607027,76.07027,38749000,0.04414256,44.142559999999996,20605000,0.024613421,24.613421,970000,0.0013885506,1.3885506,5768000,0.0066002226,6.6002226,44.13795,120.92588920169999,380.45578,9.750538,3.7304945
,Africa,2010,1055233700,67241470,0.06763669,67.63669,2.02383,,33224864,0.033420146,334.20146,,,15653000,0.015747646,15.747646000000001,1950000,0.002026788,2.026788,77477000,0.07794546,77.94546,44495000,0.04476404,44.76404,23321000,0.02346201,23.46201,1594000,0.0022187578,2.2187577999999997,5770000,0.0058933184,5.8933184,44.7603,122.63095767780001,389.6772,8.295361,3.4256775
,Africa,2011,1082676100,66881930,0.06556971,65.56971,1.8940094,,35312356,0.03461953,346.19530000000003,,,20072000,0.019680444,19.680443999999998,3991000,0.004043668,4.043668,84520000,0.08287122,82.87122,46545000,0.04563702,45.63702,27916000,0.027371427,27.371427,1867000,0.0025531242,2.5531242,5718000,0.005691353,5.691352999999999,45.63702,125.03293025652,398.72165,8.49609,3.5066478
,Africa,2012,1110797400,72323870,0.06620487,66.20487,1.9869872,,36398760,0.033319224,333.19224,,,19862000,0.018362988,18.362988,2711000,0.0025876386,2.5876386,85876000,0.079394825,79.394825,48202000,0.04456413,44.56413,26708000,0.024692312,24.692312,2139000,0.0027738786,2.7738785999999998,6216000,0.0058304546,5.8304545999999995,44.567413,122.102500148838,388.4793,8.269097,3.4137084
,Africa,2013,1140180900,71644950,0.063882776,63.882776,1.9013484,,37681130,0.033598673,335.98673,,,21251000,0.019143736,19.143736,3706000,0.0034470311,3.4470311000000002,91468000,0.08239797,82.39797,49391000,0.04449335,44.49335,30719000,0.027672881,27.672881,2233000,0.0025849016,2.5849016,6344000,0.0057970574,5.7970574,44.49136,121.89413576736001,389.05215,8.289929,3.4220188
,Africa,2014,1170299300,80252390,0.0697047,69.70469999999999,2.086478,,38463090,0.033407826,334.07826,,,24094000,0.021143988,21.143988,3425000,0.0031743627,3.1743626999999996,92028000,0.08076031,80.76031,49536000,0.04347093,43.470929999999996,29903000,0.026241748,26.241747999999998,3132000,0.0037320936,3.7320936,6787000,0.0060405578,6.040557799999999,43.468987,119.093113877562,380.4985,8.111373,3.347474
,Africa,2015,1201108200,73740610,0.062395673,62.395673,1.9533399,,37751036,0.031943068,319.43068,,,24624000,0.021049868,21.049868,2487000,0.0022573955,2.2573955,96949000,0.08287702,82.87702,50643000,0.043292254,43.292254,33073000,0.02827251,28.27251,3462000,0.0037317125,3.7317125,7114000,0.006166657,6.166657,43.29482,118.61594401932001,379.0584,8.079004,3.3344018
,Africa,2016,1232111900,73535560,0.060646746,60.646746,1.8937759,,38830130,0.032024246,320.24246,,,27495000,0.02290695,22.90695,2699000,0.0024013757,2.4013757,97547000,0.08126948,81.26948,51753000,0.043117054,43.117054,31987000,0.026649376,26.649376,3836000,0.0043839538,4.3839538,7164000,0.006051192,6.051192,43.1182,118.13205361320001,378.52805,8.066397,3.328829
,Africa,2017,1263334000,90497650,0.07277979,72.77978999999999,2.1775494,,41559400,0.033422798,334.22797999999995,,,27413000,0.022264633,22.264633,3754000,0.0031739485,3.1739485,105778000,0.0859121,85.91210000000001,53715000,0.04362692,43.62692,36272000,0.029459847,29.459847,4567000,0.0047255717,4.725571700000001,8354000,0.0068778307,6.8778307000000005,43.627735,119.52803990061001,383.26434,8.166392,3.3710093
,Africa,2018,1295265300,83182210,0.06523706,65.23706,2.0714002,,40157480,0.031494185,314.94185,,,23975000,0.018986342,18.986342,3844000,0.0031615708,3.1615708000000002,103773000,0.08218018,82.18018000000001,54060000,0.042811334,42.811334,34820000,0.027574744,27.574744000000003,4529000,0.004626013,4.626013,7470000,0.0059955344,5.9955344,42.81204,117.29325910104001,376.16275,8.017578,3.3082175
,Africa,2019,1327701400,83902104,0.06418385,64.18385,2.116947,,39633540,0.030319067,303.19067,,,25701000,0.019696156,19.696156,2657000,0.0021405336,2.1405336,106832000,0.08187151,81.87151,54465000,0.041739665,41.739665,36382000,0.02788162,27.881619999999998,5465000,0.0053239088,5.3239088,7635000,0.0059285345,5.9285345,41.74083,114.35843721258001,368.06995,7.826713,3.231051
,Africa,2020,1360677500,94073710,0.070209414,70.209414,2.236563,,42061732,0.031391658,313.91658,,,25642000,0.019176412,19.176412,4825000,0.003767816,3.767816,109043000,0.08154799,81.54799,56941000,0.04258342,42.58342,35473000,0.026528541,26.528541,5560000,0.005313061,5.313061,8088000,0.006127671,6.127671,42.580215,116.65812212109002,373.29022,8.132967,3.3495216
,Africa,2021,1393676700,100137660,0.072953336,72.953336,2.3331423,,42919656,0.031268276,312.68276,,,22673000,0.016555639,16.555639,5676000,0.0042732037,4.273203700000001,113091000,0.08257812,82.57812,57412000,0.041921772,41.921772000000004,37961000,0.027718812,27.718812,5886000,0.0055029523,5.5029523,8528000,0.006307474,6.307474,41.920265,114.85003994739,367.99997,8.003385,3.2998755
,Africa,2022,1426736600,92800970,0.066031046,66.03104599999999,2.221666,,41770892,0.029721411,297.21411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Africa (FAO),1961,270510700,16147243,,,1.0444,,15461095,,,,,386000,0.0014269307,1.4269307,1623000,0.005999763,5.999763,13382000,0.049469396,49.469395999999996,9521000,0.03519639,35.19639,2261000,0.008358265,8.358265,40000,0.00014786847,0.14786847,1081000,0.0039961454,3.9961453999999996,35.2,96.43835520000002,307.65,7.98,3.2
,Africa (FAO),1962,277177280,17572218,,,1.1112,,15814174,,,,,532000,0.0019193492,1.9193491999999999,2864000,0.010332737,10.332737,13824000,0.049874216,49.874216,9779000,0.03528067,35.28067,2335000,0.008424211,8.424211,39000,0.00014070417,0.14070417000000002,1188000,0.0042860657,4.2860657,35.28,96.65753328000001,307.72,7.98,3.19
,Africa (FAO),1963,284055300,17649652,,,1.1093999,,15909401,,,,,383000,0.0013483291,1.3483291,3002000,0.010568365,10.568365,14157000,0.04983889,49.83889,10148000,0.03572544,35.72544,2332000,0.00820967,8.209670000000001,49000,0.00017250163,0.17250163000000002,1134000,0.003992181,3.992181,35.73,97.89040998,311.76,8.08,3.23
,Africa (FAO),1964,291157440,16171887,,,0.97959995,,16508202,,,,,660000,0.002266815,2.2668150000000002,1674000,0.005749467,5.749467,14412000,0.049498994,49.498993999999996,10640000,0.0365438,36.543800000000005,2100000,0.0072125928,7.2125927999999995,50000,0.0001717284,0.1717284,1127000,0.003870758,3.8707580000000004,36.54,100.10958804,319.14,8.27,3.31
,Africa (FAO),1965,298478340,16946728,,,1.0272,,16497703,,,,,441000,0.0014774941,1.4774941,598000,0.0020034953,2.0034953000000004,15226000,0.051012076,51.012076,11211000,0.037560515,37.560515,2296000,0.0076923505,7.6923505,53000,0.00017756732,0.17756732,1154000,0.0038662772,3.8662772,37.56,102.90410856000001,328.1,8.5,3.4
,Africa (FAO),1966,306022270,17902546,,,1.0728999,,16686737,,,,,877000,0.0028658044,2.8658044,468000,0.0015293004,1.5293004000000001,16037000,0.05240468,52.40468,11028000,0.036036592,36.036592,3169000,0.010355455,10.355455,104000,0.00033984453,0.33984453,1212000,0.003960496,3.960496,36.04,98.73972504,314.3,8.15,3.27
